% Origin: Tony Piro
% Description: EMGW shock model at 6 hours
% Col 0: Row number
% Col 1: Wavelength (Angstrom)
% Col 2: Flux (ergs / cm2 / sec / angstrom)
% Distance assumed was 40 Mpc
387 9531.06 9.41272e-17
388 9553.11 9.33986e-17
389 9575.15 9.2677e-17
390 9597.19 9.19621e-17
391 9619.24 9.12541e-17
392 9641.28 9.05528e-17
393 9663.33 8.98582e-17
394 9685.37 8.91701e-17
395 9707.41 8.84884e-17
396 9729.46 8.78132e-17
397 9751.5 8.71444e-17
398 9773.55 8.64818e-17
399 9795.59 8.58254e-17
400 9817.64 8.51752e-17
401 9839.68 8.4531e-17
402 9861.72 8.38928e-17
403 9883.77 8.32606e-17
404 9905.81 8.26342e-17
405 9927.86 8.20137e-17
406 9949.9 8.13989e-17
407 9971.94 8.07897e-17
408 9993.99 8.01862e-17
409 10016 7.95882e-17
410 10038.1 7.89958e-17
411 10060.1 7.84088e-17
412 10082.2 7.78271e-17
413 10104.2 7.72508e-17
414 10126.3 7.66797e-17
415 10148.3 7.61139e-17
416 10170.3 7.55532e-17
417 10192.4 7.49975e-17
418 10214.4 7.4447e-17
419 10236.5 7.39014e-17
420 10258.5 7.33607e-17
421 10280.6 7.28249e-17
422 10302.6 7.2294e-17
423 10324.6 7.17678e-17
424 10346.7 7.12464e-17
425 10368.7 7.07296e-17
426 10390.8 7.02175e-17
427 10412.8 6.97099e-17
428 10434.9 6.92068e-17
429 10456.9 6.87083e-17
430 10479 6.82142e-17
431 10501 6.77244e-17
432 10523 6.7239e-17
433 10545.1 6.67579e-17
434 10567.1 6.6281e-17
435 10589.2 6.58084e-17
436 10611.2 6.53399e-17
437 10633.3 6.48755e-17
438 10655.3 6.44152e-17
439 10677.4 6.3959e-17
440 10699.4 6.35067e-17
441 10721.4 6.30584e-17
442 10743.5 6.2614e-17
443 10765.5 6.21734e-17
444 10787.6 6.17367e-17
445 10809.6 6.13038e-17
446 10831.7 6.08746e-17
447 10853.7 6.04491e-17
448 10875.8 6.00274e-17
449 10897.8 5.96092e-17
450 10919.8 5.91947e-17
451 10941.9 5.87836e-17
452 10963.9 5.83762e-17
453 10986 5.79722e-17
454 11008 5.75717e-17
455 11030.1 5.71746e-17
456 11052.1 5.67809e-17
457 11074.1 5.63905e-17
458 11096.2 5.60035e-17
459 11118.2 5.56197e-17
460 11140.3 5.52392e-17
461 11162.3 5.48619e-17
462 11184.4 5.44878e-17
463 11206.4 5.41169e-17
464 11228.5 5.3749e-17
465 11250.5 5.33843e-17
466 11272.5 5.30226e-17
467 11294.6 5.2664e-17
468 11316.6 5.23084e-17
469 11338.7 5.19557e-17
470 11360.7 5.16059e-17
471 11382.8 5.12591e-17
472 11404.8 5.09152e-17
473 11426.9 5.05741e-17
474 11448.9 5.02358e-17
475 11470.9 4.99004e-17
476 11493 4.95677e-17
477 11515 4.92378e-17
478 11537.1 4.89105e-17
479 11559.1 4.8586e-17
480 11581.2 4.82641e-17
481 11603.2 4.79449e-17
482 11625.3 4.76283e-17
483 11647.3 4.73142e-17
484 11669.3 4.70028e-17
485 11691.4 4.66939e-17
486 11713.4 4.63874e-17
487 11735.5 4.60835e-17
488 11757.5 4.5782e-17
489 11779.6 4.5483e-17
490 11801.6 4.51864e-17
491 11823.6 4.48922e-17
492 11845.7 4.46004e-17
493 11867.7 4.43109e-17
494 11889.8 4.40237e-17
495 11911.8 4.37389e-17
496 11933.9 4.34563e-17
497 11955.9 4.3176e-17
498 11978 4.28979e-17
499 12000 4.2622e-17
